Time,LDR_AC,Sound,Accel_X,Accel_Y,Accel_Z
04:58:51,2.0,46.4,-0.109,0.01,0.97
04:58:52,2.0,46.3,-0.091,0.04,0.969
04:58:53,2.0,46.2,-0.072,0.03,0.968
04:58:54,2.0,46.1,-0.092,0.02,0.967
04:58:55,2.0,46.0,-0.11,0.051,0.965
04:58:56,2.0,46.0,-0.087,0.081,0.964
04:58:57,2.0,45.9,-0.063,0.071,0.964
04:58:58,2.0,45.8,-0.077,0.061,0.963
04:58:59,2.0,45.7,-0.089,0.09,0.962
04:59:00,2.0,45.6,-0.061,0.118,0.962
04:59:01,2.0,45.5,-0.032,0.105,0.961
04:59:02,2.0,45.4,-0.041,0.091,0.961
04:59:03,2.0,45.3,-0.05,0.115,0.96
04:59:04,2.0,45.2,-0.019,0.138,0.96
04:59:05,2.0,45.1,0.013,0.12,0.96
04:59:06,2.0,45.0,0.005,0.1,0.96
04:59:07,2.0,44.9,-0.003,0.118,0.96
04:59:08,2.0,44.8,0.029,0.136,0.96
04:59:09,2.0,44.7,0.06,0.111,0.961
04:59:10,2.0,44.6,0.05,0.086,0.961
04:59:11,2.0,44.5,0.04,0.099,0.961
04:59:12,2.0,44.4,0.068,0.111,0.962
04:59:13,2.0,44.3,0.096,0.082,0.963
04:59:14,2.0,44.2,0.082,0.053,0.963
04:59:15,2.0,44.1,0.067,0.063,0.964
04:59:16,2.0,44.0,0.09,0.072,0.965
04:59:17,2.0,43.9,0.112,0.042,0.966
04:59:18,2.0,43.8,0.092,0.011,0.967
04:59:19,2.0,43.7,0.072,0.021,0.969
04:59:20,2.0,43.6,0.089,0.032,0.97
04:59:21,2.0,43.5,0.106,0.002,0.971
04:59:22,2.0,43.4,0.082,-0.026,0.973
04:59:23,2.0,43.3,0.056,-0.013,0.974
04:59:24,2.0,43.2,0.07,0.001,0.976
04:59:25,2.0,43.1,0.083,-0.025,0.977
04:59:26,2.0,43.0,0.056,-0.048,0.979
04:59:27,2.0,42.9,0.028,-0.031,0.981
04:59:28,2.0,42.8,0.041,-0.012,0.983
04:59:29,2.0,42.7,0.053,-0.033,0.984
04:59:30,2.0,42.7,0.026,-0.051,0.986
04:59:31,2.0,42.6,-0.0,-0.029,0.988
04:59:32,2.0,42.5,0.014,-0.006,0.99
04:59:33,2.0,42.4,0.029,-0.022,0.992
04:59:34,2.0,42.3,0.005,-0.037,0.994
04:59:35,2.0,42.2,-0.018,-0.012,0.996
04:59:36,2.0,42.1,0.001,0.014,0.998
04:59:37,2.0,42.1,0.02,0.0,1.0
04:59:38,2.0,42.0,0.001,-0.014,1.002
04:59:39,2.0,41.9,-0.018,0.012,1.004
04:59:40,2.0,41.8,0.005,0.037,1.006
04:59:41,2.0,41.7,0.029,0.022,1.008
04:59:42,2.0,41.7,0.014,0.006,1.01
04:59:43,2.0,41.6,0.0,0.029,1.012
04:59:44,2.0,41.5,0.027,0.051,1.014
04:59:45,2.0,41.5,0.054,0.033,1.016
04:59:46,2.0,41.4,0.041,0.012,1.017
04:59:47,2.0,41.3,0.028,0.031,1.019
04:59:48,2.0,41.2,0.056,0.048,1.021
04:59:49,2.0,41.2,0.083,0.025,1.023
04:59:50,2.0,41.1,0.07,-0.001,1.024
04:59:51,2.0,41.1,0.056,0.013,1.026
04:59:52,2.0,41.0,0.082,0.026,1.027
04:59:53,2.0,40.9,0.106,-0.003,1.029
04:59:54,2.0,40.9,0.089,-0.032,1.03
04:59:55,2.0,40.8,0.072,-0.021,1.031
04:59:56,2.0,40.8,0.092,-0.012,1.033
04:59:57,2.0,40.7,0.112,-0.042,1.034
04:59:58,2.0,40.7,0.09,-0.073,1.035
04:59:59,2.0,40.6,0.066,-0.063,1.036
05:00:00,2.0,40.6,0.082,-0.053,1.037
05:00:01,2.0,40.5,0.095,-0.083,1.037
05:00:02,2.0,40.5,0.068,-0.111,1.038
05:00:03,2.0,40.4,0.04,-0.099,1.039
05:00:04,2.0,40.4,0.05,-0.086,1.039
05:00:05,2.0,40.4,0.059,-0.111,1.039
05:00:06,2.0,40.3,0.028,-0.136,1.04
05:00:07,2.0,40.3,-0.003,-0.119,1.04
05:00:08,2.0,40.3,0.005,-0.1,1.04
05:00:09,2.0,40.2,0.013,-0.12,1.04
05:00:10,2.0,40.2,-0.019,-0.138,1.04
05:00:11,2.0,40.2,-0.051,-0.115,1.04
05:00:12,2.0,40.1,-0.042,-0.091,1.039
05:00:13,2.0,40.1,-0.032,-0.105,1.039
05:00:14,2.0,40.1,-0.061,-0.118,1.038
05:00:15,2.0,40.1,-0.09,-0.09,1.038
05:00:16,2.0,40.1,-0.077,-0.061,1.037
05:00:17,2.0,40.1,-0.063,-0.071,1.036
05:00:18,2.0,40.0,-0.087,-0.081,1.035
05:00:19,2.0,40.0,-0.11,-0.051,1.035
05:00:20,2.0,40.0,-0.092,-0.02,1.033
05:00:21,2.0,40.0,-0.072,-0.03,1.032
05:00:22,2.0,40.0,-0.091,-0.04,1.031
05:00:23,2.0,40.0,-0.109,-0.01,1.03
05:00:24,2.0,40.0,-0.085,0.019,1.028
05:00:25,2.0,40.0,-0.061,0.007,1.027
05:00:26,2.0,40.0,-0.075,-0.006,1.025
05:00:27,2.0,40.0,-0.089,0.02,1.024
05:00:28,2.0,40.0,-0.062,0.045,1.022
05:00:29,2.0,40.0,-0.035,0.029,1.021
05:00:30,2.0,40.0,-0.047,0.011,1.019
05:00:31,2.0,40.0,-0.06,0.033,1.017
05:00:32,2.0,40.1,-0.032,0.052,1.015
05:00:33,2.0,40.1,-0.005,0.031,1.013
05:00:34,2.0,40.1,-0.019,0.009,1.011
05:00:35,2.0,40.1,-0.033,0.025,1.01
05:00:36,2.0,40.1,-0.008,0.041,1.008
05:00:37,2.0,40.2,0.015,0.016,1.006
05:00:38,2.0,40.2,-0.002,-0.009,1.004
05:00:39,2.0,40.2,-0.02,0.005,1.002
05:00:40,2.0,40.3,-0.0,0.019,1.0
05:00:41,2.0,40.3,0.019,-0.007,0.998
05:00:42,2.0,40.3,-0.003,-0.033,0.996
05:00:43,2.0,40.4,-0.026,-0.018,0.994
05:00:44,2.0,40.4,-0.01,-0.003,0.992
05:00:45,2.0,40.4,0.005,-0.027,0.99
05:00:46,2.0,40.5,-0.021,-0.05,0.988
05:00:47,2.0,40.5,-0.048,-0.032,0.986
05:00:48,2.0,40.6,-0.035,-0.013,0.984
05:00:49,2.0,40.6,-0.022,-0.032,0.982
05:00:50,2.0,40.7,-0.05,-0.051,0.981
05:00:51,2.0,40.7,-0.077,-0.028,0.979
05:00:52,2.0,40.8,-0.064,-0.004,0.977
05:00:53,2.0,40.8,-0.051,-0.018,0.976
05:00:54,2.0,40.9,-0.077,-0.032,0.974
05:00:55,2.0,40.9,-0.102,-0.004,0.972
05:00:56,2.0,41.0,-0.087,0.024,0.971
05:00:57,2.0,41.0,-0.07,0.013,0.97
05:00:58,2.0,41.1,-0.092,0.003,0.968
05:00:59,2.0,41.2,-0.112,0.033,0.967
05:01:00,2.0,41.2,-0.092,0.064,0.966
05:01:01,2.0,41.3,-0.069,0.054,0.965
05:01:02,2.0,41.4,-0.086,0.045,0.964
05:01:03,2.0,41.4,-0.101,0.075,0.963
05:01:04,2.0,41.5,-0.074,0.104,0.963
05:01:05,2.0,41.6,-0.047,0.093,0.962
05:01:06,2.0,41.7,-0.058,0.08,0.961
05:01:07,2.0,41.7,-0.068,0.107,0.961
05:01:08,2.0,41.8,-0.038,0.132,0.961
05:01:09,2.0,41.9,-0.006,0.116,0.96
05:01:10,2.0,42.0,-0.015,0.099,0.96
05:01:11,2.0,42.0,-0.023,0.12,0.96
05:01:12,2.0,42.1,0.009,0.14,0.96
05:01:13,2.0,42.2,0.041,0.118,0.96
05:01:14,2.0,42.3,0.032,0.094,0.96
05:01:15,2.0,42.4,0.023,0.11,0.961
05:01:16,2.0,42.5,0.053,0.124,0.961
05:01:17,2.0,42.5,0.083,0.096,0.962
05:01:18,2.0,42.6,0.071,0.068,0.962
05:01:19,2.0,42.7,0.058,0.079,0.963
05:01:20,2.0,42.8,0.083,0.09,0.964
05:01:21,2.0,42.9,0.108,0.059,0.965
05:01:22,2.0,43.0,0.091,0.029,0.966
05:01:23,2.0,43.1,0.072,0.038,0.967
05:01:24,2.0,43.2,0.092,0.048,0.968
05:01:25,2.0,43.3,0.111,0.018,0.969
05:01:26,2.0,43.4,0.088,-0.012,0.97
05:01:27,2.0,43.5,0.065,-0.0,0.972
05:01:28,2.0,43.6,0.08,0.012,0.973
05:01:29,2.0,43.7,0.094,-0.015,0.975
05:01:30,2.0,43.7,0.068,-0.041,0.976
05:01:31,2.0,43.8,0.041,-0.026,0.978
05:01:32,2.0,43.9,0.053,-0.01,0.98
05:01:33,2.0,44.0,0.066,-0.032,0.981
05:01:34,2.0,44.1,0.038,-0.053,0.983
05:01:35,2.0,44.2,0.011,-0.032,0.985
05:01:36,2.0,44.3,0.024,-0.011,0.987
05:01:37,2.0,44.4,0.038,-0.028,0.989
05:01:38,2.0,44.5,0.012,-0.045,0.991
05:01:39,2.0,44.6,-0.012,-0.02,0.993
05:01:40,2.0,44.7,0.004,0.005,0.995
05:01:41,2.0,44.8,0.022,-0.01,0.997
05:01:42,2.0,44.9,0.0,-0.024,0.999
05:01:43,2.0,45.0,-0.02,0.002,1.001
05:01:44,2.0,45.1,0.001,0.028,1.003
05:01:45,2.0,45.2,0.023,0.014,1.005
05:01:46,2.0,45.3,0.007,-0.001,1.007
05:01:47,2.0,45.4,-0.009,0.023,1.009
05:01:48,2.0,45.5,0.016,0.047,1.011
05:01:49,2.0,45.6,0.042,0.03,1.012
05:01:50,2.0,45.7,0.029,0.012,1.014
05:01:51,2.0,45.8,0.016,0.033,1.016
05:01:52,2.0,45.9,0.043,0.052,1.018
05:01:53,2.0,46.0,0.071,0.03,1.02
05:01:54,2.0,46.1,0.058,0.007,1.021
05:01:55,2.0,46.2,0.046,0.023,1.023
05:01:56,2.0,46.3,0.072,0.037,1.025
05:01:57,2.0,46.4,0.098,0.011,1.026
05:01:58,2.0,46.5,0.083,-0.017,1.028
05:01:59,2.0,46.6,0.067,-0.006,1.029
05:02:00,2.0,46.7,0.09,0.005,1.031
05:02:01,2.0,46.8,0.112,-0.025,1.032
05:02:02,2.0,46.9,0.092,-0.055,1.033
05:02:03,2.0,47.0,0.071,-0.046,1.034
05:02:04,2.0,47.1,0.089,-0.036,1.035
05:02:05,2.0,47.2,0.105,-0.066,1.036
05:02:06,2.0,47.3,0.08,-0.096,1.037
05:02:07,2.0,47.3,0.053,-0.086,1.038
05:02:08,2.0,47.4,0.065,-0.074,1.038
05:02:09,2.0,47.5,0.076,-0.102,1.039
05:02:10,2.0,47.6,0.047,-0.128,1.039
05:02:11,2.0,47.7,0.016,-0.113,1.04
05:02:12,2.0,47.8,0.025,-0.097,1.04
05:02:13,2.0,47.9,0.033,-0.119,1.04
05:02:14,2.0,47.9,0.001,-0.14,1.04
05:02:15,2.0,48.0,-0.031,-0.119,1.04
05:02:16,2.0,48.1,-0.023,-0.097,1.04
05:02:17,2.0,48.2,-0.014,-0.114,1.04
05:02:18,2.0,48.2,-0.045,-0.129,1.039
05:02:19,2.0,48.3,-0.075,-0.103,1.039
05:02:20,2.0,48.4,-0.064,-0.075,1.038
05:02:21,2.0,48.5,-0.052,-0.087,1.038
05:02:22,2.0,48.5,-0.079,-0.098,1.037
05:02:23,2.0,48.6,-0.104,-0.068,1.036
05:02:24,2.0,48.7,-0.088,-0.038,1.035
05:02:25,2.0,48.7,-0.071,-0.047,1.034
05:02:26,2.0,48.8,-0.092,-0.057,1.033
05:02:27,2.0,48.9,-0.112,-0.026,1.032
05:02:28,2.0,48.9,-0.091,0.004,1.031
05:02:29,2.0,49.0,-0.068,-0.007,1.029
05:02:30,2.0,49.1,-0.084,-0.018,1.028
05:02:31,2.0,49.1,-0.099,0.01,1.027
05:02:32,2.0,49.2,-0.073,0.037,1.025
05:02:33,2.0,49.2,-0.047,0.022,1.023
05:02:34,2.0,49.3,-0.059,0.007,1.022
05:02:35,2.0,49.3,-0.072,0.03,1.02
05:02:36,2.0,49.4,-0.045,0.052,1.018
05:02:37,2.0,49.4,-0.017,0.033,1.016
05:02:38,2.0,49.5,-0.03,0.012,1.015
05:02:39,2.0,49.5,-0.043,0.03,1.013
05:02:40,2.0,49.6,-0.017,0.048,1.011
05:02:41,2.0,49.6,0.008,0.024,1.009
05:02:42,2.0,49.6,-0.007,-0.0,1.007
05:02:43,2.0,49.7,-0.024,0.014,1.005
05:02:44,2.0,49.7,-0.001,0.029,1.003
05:02:45,2.0,49.7,0.02,0.003,1.001
05:02:46,2.0,49.8,-0.0,-0.023,0.999
05:02:47,2.0,49.8,-0.021,-0.009,0.997
05:02:48,2.0,49.8,-0.004,0.005,0.995
05:02:49,2.0,49.9,0.013,-0.02,0.993
05:02:50,2.0,49.9,-0.012,-0.044,0.991
05:02:51,2.0,49.9,-0.037,-0.028,0.989
05:02:52,2.0,49.9,-0.023,-0.011,0.987
05:02:53,2.0,49.9,-0.01,-0.032,0.985
05:02:54,2.0,49.9,-0.037,-0.053,0.983
05:02:55,2.0,50.0,-0.065,-0.032,0.982
05:02:56,2.0,50.0,-0.052,-0.01,0.98
05:02:57,2.0,50.0,-0.04,-0.027,0.978
05:02:58,2.0,50.0,-0.067,-0.042,0.977
05:02:59,2.0,50.0,-0.093,-0.016,0.975
05:03:00,2.0,50.0,-0.079,0.011,0.973
05:03:01,2.0,50.0,-0.064,-0.002,0.972
05:03:02,2.0,50.0,-0.088,-0.013,0.971
05:03:03,2.0,50.0,-0.111,0.017,0.969
05:03:04,2.0,50.0,-0.092,0.047,0.968
05:03:05,2.0,50.0,-0.072,0.037,0.967
05:03:06,2.0,50.0,-0.091,0.027,0.966
05:03:07,2.0,50.0,-0.108,0.058,0.965
05:03:08,2.0,50.0,-0.084,0.088,0.964
05:03:09,2.0,49.9,-0.059,0.078,0.963
05:03:10,2.0,49.9,-0.072,0.067,0.962
05:03:11,2.0,49.9,-0.084,0.095,0.962
05:03:12,2.0,49.9,-0.055,0.123,0.961
05:03:13,2.0,49.9,-0.025,0.109,0.961
05:03:14,2.0,49.8,-0.034,0.094,0.96
05:03:15,2.0,49.8,-0.043,0.117,0.96
05:03:16,2.0,49.8,-0.011,0.139,0.96
05:03:17,2.0,49.8,0.021,0.12,0.96
05:03:18,2.0,49.7,0.013,0.099,0.96
05:03:19,2.0,49.7,0.005,0.117,0.96
05:03:20,2.0,49.7,0.036,0.133,0.96
05:03:21,2.0,49.6,0.067,0.108,0.961
05:03:22,2.0,49.6,0.057,0.081,0.961
05:03:23,2.0,49.5,0.046,0.094,0.962
05:03:24,2.0,49.5,0.073,0.105,0.962
05:03:25,2.0,49.4,0.1,0.076,0.963
05:03:26,2.0,49.4,0.085,0.046,0.964
05:03:27,2.0,49.3,0.069,0.056,0.965
05:03:28,2.0,49.3,0.091,0.065,0.966
05:03:29,2.0,49.2,0.112,0.035,0.967
05:03:30,2.0,49.2,0.092,0.005,0.968
05:03:31,2.0,49.1,0.07,0.015,0.97
05:03:32,2.0,49.1,0.087,0.025,0.971
05:03:33,2.0,49.0,0.103,-0.003,0.972
05:03:34,2.0,49.0,0.078,-0.031,0.974
05:03:35,2.0,48.9,0.052,-0.018,0.975
05:03:36,2.0,48.8,0.065,-0.003,0.977
05:03:37,2.0,48.8,0.078,-0.027,0.979
05:03:38,2.0,48.7,0.051,-0.05,0.98
05:03:39,2.0,48.6,0.023,-0.032,0.982
05:03:40,2.0,48.6,0.036,-0.013,0.984
05:03:41,2.0,48.5,0.049,-0.032,0.986
05:03:42,2.0,48.4,0.022,-0.05,0.988
05:03:43,2.0,48.4,-0.004,-0.027,0.989
05:03:44,2.0,48.3,0.011,-0.003,0.991
05:03:45,2.0,48.2,0.026,-0.019,0.993
05:03:46,2.0,48.1,0.003,-0.033,0.995
05:03:47,2.0,48.0,-0.019,-0.008,0.997
05:03:48,2.0,48.0,0.0,0.018,0.999
05:03:49,2.0,47.9,0.02,0.004,1.001
05:03:50,2.0,47.8,0.002,-0.01,1.003
05:03:51,2.0,47.7,-0.016,0.015,1.005
05:03:52,2.0,47.6,0.008,0.041,1.007
05:03:53,2.0,47.5,0.033,0.025,1.009
05:03:54,2.0,47.5,0.018,0.008,1.011
05:03:55,2.0,47.4,0.004,0.031,1.013
05:03:56,2.0,47.3,0.031,0.052,1.015
05:03:57,2.0,47.2,0.059,0.033,1.017
05:03:58,2.0,47.1,0.046,0.012,1.019
05:03:59,2.0,47.0,0.034,0.029,1.02
05:04:00,2.0,46.9,0.061,0.046,1.022
05:04:01,2.0,46.8,0.088,0.021,1.024
05:04:02,2.0,46.7,0.074,-0.005,1.025
05:04:03,2.0,46.6,0.06,0.008,1.027
05:04:04,2.0,46.5,0.085,0.02,1.028
05:04:05,2.0,46.5,0.108,-0.009,1.03
05:04:06,2.0,46.4,0.091,-0.038,1.031
05:04:07,2.0,46.3,0.072,-0.028,1.032
05:04:08,2.0,46.2,0.092,-0.019,1.033
05:04:09,2.0,46.1,0.111,-0.049,1.034
05:04:10,2.0,46.0,0.088,-0.08,1.035
05:04:11,2.0,45.9,0.063,-0.07,1.036
05:04:12,2.0,45.8,0.078,-0.06,1.037
05:04:13,2.0,45.7,0.091,-0.089,1.038
05:04:14,2.0,45.6,0.062,-0.117,1.038
05:04:15,2.0,45.5,0.033,-0.104,1.039
05:04:16,2.0,45.4,0.043,-0.09,1.039
05:04:17,2.0,45.3,0.052,-0.114,1.04
05:04:18,2.0,45.2,0.021,-0.138,1.04
05:04:19,2.0,45.1,-0.011,-0.12,1.04
05:04:20,2.0,45.0,-0.003,-0.1,1.04
05:04:21,2.0,44.9,0.005,-0.119,1.04
05:04:22,2.0,44.8,-0.027,-0.136,1.04
05:04:23,2.0,44.7,-0.058,-0.112,1.039
05:04:24,2.0,44.6,-0.049,-0.087,1.039
05:04:25,2.0,44.5,-0.038,-0.1,1.039
05:04:26,2.0,44.4,-0.067,-0.112,1.038
05:04:27,2.0,44.3,-0.095,-0.084,1.037
05:04:28,2.0,44.2,-0.081,-0.054,1.037
05:04:29,2.0,44.1,-0.066,-0.064,1.036
05:04:30,2.0,44.0,-0.089,-0.074,1.035
05:04:31,2.0,43.9,-0.112,-0.044,1.034
05:04:32,2.0,43.8,-0.092,-0.013,1.033
05:04:33,2.0,43.7,-0.072,-0.023,1.032
05:04:34,2.0,43.6,-0.09,-0.033,1.03
05:04:35,2.0,43.5,-0.107,-0.004,1.029
05:04:36,2.0,43.4,-0.082,0.025,1.027
05:04:37,2.0,43.3,-0.057,0.012,1.026
05:04:38,2.0,43.2,-0.071,-0.001,1.024
05:04:39,2.0,43.1,-0.084,0.024,1.023
05:04:40,2.0,43.0,-0.057,0.048,1.021
05:04:41,2.0,42.9,-0.03,0.031,1.019
05:04:42,2.0,42.8,-0.042,0.012,1.018
05:04:43,2.0,42.8,-0.055,0.033,1.016
05:04:44,2.0,42.7,-0.028,0.052,1.014
05:04:45,2.0,42.6,-0.001,0.03,1.012
05:04:46,2.0,42.5,-0.015,0.007,1.01
05:04:47,2.0,42.4,-0.03,0.023,1.008
05:04:48,2.0,42.3,-0.006,0.038,1.006
05:04:49,2.0,42.2,0.017,0.013,1.004
05:04:50,2.0,42.2,-0.001,-0.013,1.002
05:04:51,2.0,42.1,-0.02,0.001,1.0
05:04:52,2.0,42.0,-0.0,0.015,0.998
05:04:53,2.0,41.9,0.018,-0.011,0.996
05:04:54,2.0,41.8,-0.005,-0.036,0.994
05:04:55,2.0,41.8,-0.029,-0.021,0.992
05:04:56,2.0,41.7,-0.013,-0.006,0.99
05:04:57,2.0,41.6,0.001,-0.029,0.988
05:04:58,2.0,41.5,-0.026,-0.051,0.987
05:04:59,2.0,41.5,-0.052,-0.032,0.985
05:05:00,2.0,41.4,-0.04,-0.013,0.983
05:05:01,2.0,41.3,-0.027,-0.031,0.981
05:05:02,2.0,41.3,-0.055,-0.049,0.979
05:05:03,2.0,41.2,-0.082,-0.025,0.978
05:05:04,2.0,41.1,-0.069,-0.0,0.976
05:05:05,2.0,41.1,-0.055,-0.014,0.974
05:05:06,2.0,41.0,-0.081,-0.027,0.973
05:05:07,2.0,40.9,-0.105,0.001,0.972
05:05:08,2.0,40.9,-0.089,0.03,0.97
05:05:09,2.0,40.8,-0.071,0.02,0.969
05:05:10,2.0,40.8,-0.092,0.01,0.968
05:05:11,2.0,40.7,-0.112,0.04,0.967
05:05:12,2.0,40.7,-0.09,0.071,0.965
05:05:13,2.0,40.6,-0.067,0.061,0.964
05:05:14,2.0,40.6,-0.082,0.052,0.964
05:05:15,2.0,40.5,-0.097,0.081,0.963
05:05:16,2.0,40.5,-0.069,0.11,0.962
05:05:17,2.0,40.4,-0.041,0.098,0.962
05:05:18,2.0,40.4,-0.052,0.085,0.961
05:05:19,2.0,40.4,-0.061,0.111,0.961
05:05:20,2.0,40.3,-0.03,0.135,0.96
05:05:21,2.0,40.3,0.001,0.118,0.96
05:05:22,2.0,40.3,-0.007,0.1,0.96
05:05:23,2.0,40.2,-0.015,0.12,0.96
05:05:24,2.0,40.2,0.017,0.138,0.96
05:05:25,2.0,40.2,0.049,0.116,0.96
05:05:26,2.0,40.1,0.04,0.091,0.961
05:05:27,2.0,40.1,0.03,0.106,0.961
05:05:28,2.0,40.1,0.06,0.119,0.961
05:05:29,2.0,40.1,0.088,0.091,0.962
05:05:30,2.0,40.1,0.076,0.062,0.963
05:05:31,2.0,40.1,0.062,0.073,0.964
05:05:32,2.0,40.0,0.087,0.083,0.964
05:05:33,2.0,40.0,0.11,0.052,0.965
05:05:34,2.0,40.0,0.092,0.022,0.966
05:05:35,2.0,40.0,0.072,0.031,0.967
05:05:36,2.0,40.0,0.092,0.041,0.969
05:05:37,2.0,40.0,0.109,0.011,0.97
05:05:38,2.0,40.0,0.086,-0.018,0.971
05:05:39,2.0,40.0,0.061,-0.006,0.973
05:05:40,2.0,40.0,0.076,0.007,0.974
05:05:41,2.0,40.0,0.09,-0.02,0.976
05:05:42,2.0,40.0,0.063,-0.045,0.977
05:05:43,2.0,40.0,0.036,-0.029,0.979
05:05:44,2.0,40.0,0.048,-0.011,0.981
05:05:45,2.0,40.0,0.061,-0.032,0.983
05:05:46,2.0,40.1,0.033,-0.053,0.984
05:05:47,2.0,40.1,0.006,-0.031,0.986
05:05:48,2.0,40.1,0.02,-0.009,0.988
05:05:49,2.0,40.1,0.034,-0.026,0.99
05:05:50,2.0,40.1,0.009,-0.042,0.992
05:05:51,2.0,40.2,-0.015,-0.017,0.994
05:05:52,2.0,40.2,0.002,0.008,0.996
05:05:53,2.0,40.2,0.021,-0.006,0.998
05:05:54,2.0,40.2,0.0,-0.02,1.0
05:05:55,2.0,40.3,-0.019,0.006,1.002
05:05:56,2.0,40.3,0.002,0.032,1.004
05:05:57,2.0,40.3,0.025,0.017,1.006
05:05:58,2.0,40.4,0.009,0.002,1.008
05:05:59,2.0,40.4,-0.006,0.026,1.01
05:06:00,2.0,40.5,0.02,0.049,1.012
05:06:01,2.0,40.5,0.047,0.032,1.014
05:06:02,2.0,40.6,0.034,0.013,1.016
05:06:03,2.0,40.6,0.021,0.032,1.017
05:06:04,2.0,40.6,0.049,0.051,1.019
05:06:05,2.0,40.7,0.076,0.028,1.021
05:06:06,2.0,40.7,0.063,0.004,1.023
05:06:07,2.0,40.8,0.05,0.019,1.024
05:06:08,2.0,40.9,0.076,0.033,1.026
05:06:09,2.0,40.9,0.102,0.006,1.027
05:06:10,2.0,41.0,0.086,-0.023,1.029
05:06:11,2.0,41.0,0.069,-0.012,1.03
05:06:12,2.0,41.1,0.092,-0.002,1.031
05:06:13,2.0,41.2,0.112,-0.032,1.033
05:06:14,2.0,41.2,0.092,-0.062,1.034
05:06:15,2.0,41.3,0.07,-0.053,1.035
05:06:16,2.0,41.4,0.086,-0.043,1.036
05:06:17,2.0,41.4,0.102,-0.073,1.037
05:06:18,2.0,41.5,0.075,-0.103,1.037
05:06:19,2.0,41.6,0.048,-0.091,1.038
05:06:20,2.0,41.6,0.059,-0.079,1.039
05:06:21,2.0,41.7,0.07,-0.106,1.039
05:06:22,2.0,41.8,0.039,-0.132,1.039
05:06:23,2.0,41.9,0.008,-0.116,1.04
05:06:24,2.0,41.9,0.017,-0.099,1.04
05:06:25,2.0,42.0,0.025,-0.12,1.04
05:06:26,2.0,42.1,-0.007,-0.14,1.04
05:06:27,2.0,42.2,-0.039,-0.118,1.04
05:06:28,2.0,42.3,-0.031,-0.095,1.04
05:06:29,2.0,42.4,-0.022,-0.11,1.039
05:06:30,2.0,42.4,-0.052,-0.125,1.039
05:06:31,2.0,42.5,-0.081,-0.098,1.038
05:06:32,2.0,42.6,-0.07,-0.07,1.038
05:06:33,2.0,42.7,-0.057,-0.081,1.037
05:06:34,2.0,42.8,-0.083,-0.091,1.036
05:06:35,2.0,42.9,-0.107,-0.061,1.035
05:06:36,2.0,43.0,-0.09,-0.031,1.035
05:06:37,2.0,43.1,-0.072,-0.04,1.033
05:06:38,2.0,43.2,-0.092,-0.05,1.032
05:06:39,2.0,43.3,-0.111,-0.019,1.031
05:06:40,2.0,43.4,-0.089,0.01,1.03
05:06:41,2.0,43.4,-0.065,-0.001,1.028
05:06:42,2.0,43.5,-0.081,-0.013,1.027
05:06:43,2.0,43.6,-0.095,0.014,1.025
05:06:44,2.0,43.7,-0.069,0.04,1.024
05:06:45,2.0,43.8,-0.042,0.025,1.022
05:06:46,2.0,43.9,-0.055,0.009,1.021
05:06:47,2.0,44.0,-0.067,0.031,1.019
05:06:48,2.0,44.1,-0.039,0.053,1.017
05:06:49,2.0,44.2,-0.012,0.032,1.015
05:06:50,2.0,44.3,-0.025,0.011,1.013
05:06:51,2.0,44.4,-0.039,0.029,1.011
05:06:52,2.0,44.5,-0.013,0.045,1.01
05:06:53,2.0,44.6,0.012,0.021,1.008
05:06:54,2.0,44.7,-0.005,-0.004,1.006
05:06:55,2.0,44.8,-0.022,0.011,1.004
05:06:56,2.0,44.9,-0.0,0.025,1.002
05:06:57,2.0,45.0,0.02,-0.001,1.0
05:06:58,2.0,45.1,-0.001,-0.027,0.998
05:06:59,2.0,45.2,-0.023,-0.013,0.996
05:07:00,2.0,45.3,-0.006,0.002,0.994
05:07:01,2.0,45.4,0.01,-0.023,0.992
05:07:02,2.0,45.5,-0.015,-0.047,0.99
05:07:03,2.0,45.6,-0.041,-0.03,0.988
05:07:04,2.0,45.7,-0.028,-0.012,0.986
05:07:05,2.0,45.8,-0.015,-0.033,0.984
05:07:06,2.0,45.9,-0.042,-0.052,0.982
05:07:07,2.0,46.0,-0.07,-0.031,0.98
05:07:08,2.0,46.1,-0.057,-0.008,0.979
05:07:09,2.0,46.2,-0.044,-0.024,0.977
05:07:10,2.0,46.3,-0.071,-0.038,0.975
05:07:11,2.0,46.4,-0.097,-0.012,0.974
05:07:12,2.0,46.5,-0.083,0.016,0.972
05:07:13,2.0,46.6,-0.067,0.004,0.971
05:07:14,2.0,46.7,-0.09,-0.007,0.97
05:07:15,2.0,46.8,-0.112,0.023,0.968
05:07:16,2.0,46.9,-0.092,0.054,0.967
05:07:17,2.0,47.0,-0.072,0.044,0.966
05:07:18,2.0,47.1,-0.089,0.035,0.965
05:07:19,2.0,47.1,-0.106,0.065,0.964
05:07:20,2.0,47.2,-0.081,0.095,0.963
05:07:21,2.0,47.3,-0.054,0.084,0.963
05:07:22,2.0,47.4,-0.067,0.073,0.962
05:07:23,2.0,47.5,-0.078,0.1,0.961
05:07:24,2.0,47.6,-0.048,0.127,0.961
05:07:25,2.0,47.7,-0.018,0.112,0.961
05:07:26,2.0,47.8,-0.026,0.096,0.96
05:07:27,2.0,47.8,-0.035,0.119,0.96
